2025-03-30 17:53:21,960 - INFO - Charging stations found: [4, 9]
2025-03-30 17:53:21,960 - INFO - Traffic Manager initialized.
2025-03-30 17:53:24,430 - INFO - Robot 41698e46 initialized at 3 with battery 100.00
2025-03-30 17:53:24,430 - INFO - Robot 41698e46 spawned at node 3
2025-03-30 17:53:26,043 - INFO - Robot a9f4761d initialized at 13 with battery 100.00
2025-03-30 17:53:26,044 - INFO - Robot a9f4761d spawned at node 13
2025-03-30 17:53:29,164 - INFO - Robot 41698e46 status updated to moving
2025-03-30 17:53:29,164 - INFO - Task assigned to Robot 41698e46: 3 to 1, path: [3, 1]
2025-03-30 17:53:29,165 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:29,853 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:29,895 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:29,932 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:29,969 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,006 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,046 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,086 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,126 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,166 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,209 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,253 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,292 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,334 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,374 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,415 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,454 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,490 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,528 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,563 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,599 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,634 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,670 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,706 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,743 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,780 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,818 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,856 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,895 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,933 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:30,969 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,005 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,042 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,080 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,119 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,158 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,194 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,232 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,270 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,311 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,349 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,385 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,424 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,464 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,502 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,542 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,580 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,619 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,660 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,699 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,737 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,777 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,817 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,859 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,896 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,938 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:31,979 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,019 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,059 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,100 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,140 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,181 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,221 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,258 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,299 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,336 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,378 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,418 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,461 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,501 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,540 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,580 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,620 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,659 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,698 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,738 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,777 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,821 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,858 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,898 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,938 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:32,978 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,018 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,058 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,099 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,139 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,181 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,221 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,263 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,300 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,339 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,378 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,416 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,453 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,494 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,534 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,574 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,614 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,654 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,694 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,736 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,774 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,816 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,855 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,895 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,931 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:33,969 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,008 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,049 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,089 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,129 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,169 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,209 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,249 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,289 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,330 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,369 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,411 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,448 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,488 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,528 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,567 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,609 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,648 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,689 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,729 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,769 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,809 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,849 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,888 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,928 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:34,967 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,006 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,046 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,085 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,125 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,165 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,205 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,244 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,282 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,322 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,364 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,401 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,441 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,481 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,521 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,561 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,597 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,632 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,668 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,703 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,739 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,775 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,811 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,849 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,888 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,926 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:35,968 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,005 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,043 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,083 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,122 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,165 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,203 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,242 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 1, current: 3, path: [3, 1], index: 1
2025-03-30 17:53:36,242 - INFO - FM.moved: Robot 41698e46 at 1, Previous: 3
2025-03-30 17:53:36,242 - INFO - Robot 41698e46 reached destination: 1, status: task_complete, battery: 95.00
2025-03-30 17:53:39,332 - INFO - Robot 41698e46 status updated to moving
2025-03-30 17:53:39,333 - INFO - Task assigned to Robot 41698e46: 1 to 2, path: [1, 3, 13, 2]
2025-03-30 17:53:39,333 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,373 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,416 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,454 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,496 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,532 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,568 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,604 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,640 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,677 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,714 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,752 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,790 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,830 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,870 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,910 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,950 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:39,991 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
2025-03-30 17:53:40,033 - INFO - FleetGUI: Robot 41698e46 status: moving, next node: 3, current: 1, path: [1, 3, 13, 2], index: 1
